"tractID","Ind.Count.Total","Ind.Count.Total.5..","Ind.Count.Total.95..","HH.Count.Total","HH.Count.Total.5..","HH.Count.Total.95..","Ind25.Count.Total","Ind25.Count.Total.5..","Ind25.Count.Total.95..","LF.Count.Total","LF.Count.Total.5..","LF.Count.Total.95..","Ind.Count.White","Ind.Count.White.5..","Ind.Count.White.95..","Ind.Count.BlackAA","Ind.Count.BlackAA.5..","Ind.Count.BlackAA.95..","Ind.Count.Hispanic","Ind.Count.Hispanic.5..","Ind.Count.Hispanic.95..","Ind.Count.100FPL","Ind.Count.100FPL.5..","Ind.Count.100FPL.95..","LF.Count.Employed","LF.Count.Employed.5..","LF.Count.Employed.95..","LF.Count.Unemployed","LF.Count.Unemployed.5..","LF.Count.Unemployed.95..","Ind25.Count.LessThanHS","Ind25.Count.LessThanHS.5..","Ind25.Count.LessThanHS.95..","Ind25.Count.HSGrad","Ind25.Count.HSGrad.5..","Ind25.Count.HSGrad.95..","Ind25.Count.Bachelors","Ind25.Count.Bachelors.5..","Ind25.Count.Bachelors.95.."
"804710",4382,4043.03016441547,4720.96983558453,4382,4043.03016441547,4720.96983558453,3176,2933.02162228012,3418.97837771988,2515,2305.01868592109,2724.98131407891,3623,3335.02562640606,3910.97437359394,0,-10.9990212136573,10.9990212136573,672,366.027228056444,977.972771943556,4382,4043.03016441547,4720.96983558453,2366,2149.01930878512,2582.98069121488,149,51.0087200965081,246.991279903492,253,130.010944610923,375.989055389077,695,474.019664707432,915.980335292568,1221,1046.01557160091,1395.98442839909
"804711",8433,7834.05329936539,9031.94670063461,8433,7834.05329936539,9031.94670063461,5561,5134.03799470621,5987.96200529379,4601,4208.03496936661,4993.96503063339,3895,3331.05018504521,4458.94981495479,422,221.017885095899,622.982114904101,1800,1266.04751562791,2333.95248437209,8433,7834.05329936539,9031.94670063461,4340,3970.03292281335,4709.96707718665,261,147.010143785734,374.989856214266,377,174.018063057052,579.981936942948,1218,910.027406017597,1525.9725939824,2796,2338.04075310409,3253.95924689591
"804712",5177,4758.0372828616,5595.9627171384,5177,4758.0372828616,5595.9627171384,3632,3338.02616028952,3925.97383971048,3116,2818.02651621183,3413.97348378817,3566,3261.02713907587,3870.97286092413,145,23.0108556303468,266.989144369653,717,517.017796115323,916.982203884677,5177,4758.0372828616,5595.9627171384,2929,2639.02580436722,3218.97419563278,187,108.007029465552,265.992970534448,170,70.0088980576613,269.991101942339,800,612.016728348403,987.983271651597,1652,1422.02046553262,1881.97953446738
"804713",4612,4065.04867237541,5158.95132762459,4612,4065.04867237541,5158.95132762459,3363,3069.02616028952,3656.97383971048,2878,2580.02651621183,3175.97348378817,2171,1897.02438067799,2444.97561932201,159,30.0114784943831,287.988521505617,447,100.030876260085,793.969123739915,4612,4065.04867237541,5158.95132762459,2775,2453.02865174567,3096.97134825433,103,12.0080972324718,193.991902767528,288,100.016728348403,475.983271651597,459,342.010410727464,575.989589272536,1954,1657.02642723125,2250.97357276875
"804714",3666,3455.01877490167,3876.98122509833,3666,3455.01877490167,3876.98122509833,2601,2440.01432587283,2761.98567412717,2333,2154.01592752321,2511.98407247679,2756,2487.02393577511,3024.97606422489,102,-18.9892333502298,222.98923335023,496,373.010944610923,618.989055389077,3666,3455.01877490167,3876.98122509833,2192,2018.01548262033,2365.98451737967,141,80.0054278151734,201.994572184827,149,51.0087200965081,246.991279903492,428,316.009965824581,539.990034175419,1150,964.01655038725,1335.98344961275
"804715",3272,2882.03470242488,3661.96529757512,3264,2874.03470242488,3653.96529757512,2002,1740.02331291107,2263.97668708893,1743,1444.02660519241,2041.97339480759,1405,1001.03594815295,1808.96405184705,125,30.0084531547782,219.991546845222,1528,1110.03719388102,1945.96280611898,3262,2873.0346134443,3650.9653865557,1588,1311.02464761972,1864.97535238028,155,70.0075633490121,239.992436650988,576,373.018063057052,778.981936942948,346,242.009253979968,449.990746020032,461,318.012724222456,603.987275777544
"804716",5490,5045.03959635659,5934.96040364341,5490,5045.03959635659,5934.96040364341,3813,3563.02224514415,4062.97775485585,3147,2863.02527048376,3430.97472951624,3024,2675.03105422124,3372.96894577876,130,44.0076523295887,215.992347670411,1153,690.041198006972,1615.95880199303,5490,5045.03959635659,5934.96040364341,2845,2586.02304596934,3103.97695403066,302,150.013525047645,453.986474952355,338,172.014770775718,503.985229224282,755,535.019575726855,974.980424273145,1683,1439.02171126069,1926.97828873931
"804803",5793,5376.03710490045,6209.96289509955,5793,5376.03710490045,6209.96289509955,4118,3794.02882970682,4441.97117029318,3457,3156.02678315356,3757.97321684644,4425,3995.03826164794,4854.96173835206,219,36.0162834455202,401.98371655448,290,106.016372426097,473.983627573903,5765,5352.03674897814,6177.96325102186,3222,2917.02713907587,3526.97286092413,235,121.010143785734,348.989856214266,221,72.0132581059154,369.986741894085,777,580.017529173593,973.982470826407,1688,1383.02713907587,1992.97286092413
"804804",6832,6349.0429776185,7314.9570223815,6827,6344.0429776185,7309.9570223815,4939,4610.02927460971,5267.97072539029,4089,3754.02980849317,4423.97019150683,4193,3618.05116383155,4767.94883616845,395,136.023045969343,653.976954030657,1181,768.036748978141,1593.96325102186,6832,6349.0429776185,7314.9570223815,3812,3476.02989747374,4147.97010252626,277,142.012012377843,411.987987622157,508,295.018952862819,720.981047137181,1332,1062.02402475569,1601.97597524431,1948,1625.02874072625,2270.97125927375
"804805",7128,6647.04279965735,7608.95720034265,7128,6647.04279965735,7608.95720034265,4683,4417.02366883338,4948.97633116662,3729,3450.02482558088,4007.97517441912,5259,4797.0411090264,5720.9588909736,642,83.0497401423268,1200.95025985767,934,599.029808493165,1268.97019150683,7128,6647.04279965735,7608.95720034265,3582,3309.02429169742,3854.97570830258,147,57.0080082518952,236.991991748105,593,380.018952862819,805.981047137181,999,737.023312911073,1260.97668708893,1491,1212.02482558088,1769.97517441912
"804806",3707,3323.03416854142,4090.96583145858,3707,3323.03416854142,4090.96583145858,2253,2019.02082145493,2486.97917854507,2085,1804.02500354203,2365.97499645797,2023,1777.02188922185,2268.97811077815,447,217.020465532621,676.979534467379,897,656.021444318964,1137.97855568104,3707,3323.03416854142,4090.96583145858,1985,1694.02589334779,2275.97410665221,100,40.0053388345968,159.994661165403,324,195.011478494383,452.988521505617,980,779.017885095899,1180.9821149041,304,207.008631115931,400.991368884068
"804807",4701,4415.02544844491,4986.97455155509,4701,4415.02544844491,4986.97455155509,3222,3018.01815203763,3425.98184796237,2514,2291.01984266858,2736.98015733142,3477,3158.02838480394,3795.97161519606,455,178.024647619722,731.975352380278,426,256.015126698024,595.984873301976,4691,4402.02571538664,4979.97428461336,2363,2165.01761815417,2560.98238184583,151,88.0056057763266,213.994394223673,235,147.007830290742,322.992169709258,1061,884.01574956206,1237.98425043794,905,759.012991164185,1050.98700883581
"804808",2624,2422.01797407648,2825.98202592352,2624,2422.01797407648,2825.98202592352,1851,1726.01112257208,1975.98887742792,1389,1285.00925397997,1492.99074602003,2156,1981.01557160091,2330.98442839909,23,0.00204655326210101,45.9979534467379,279,140.012368300149,417.987631699851,2624,2422.01797407648,2825.98202592352,1286,1178.00960990227,1393.99039009773,103,65.0033812619113,140.996618738089,103,51.0046269899839,154.995373010016,446,353.008275193625,538.991724806375,689,569.010677669194,808.989322330806
"804809",4168,3959.01859694051,4376.98140305949,4168,3959.01859694051,4376.98140305949,3033,2850.01628344552,3215.98371655448,2370,2187.01628344552,2552.98371655448,3543,3335.01850795994,3750.98149204006,51,0.00453800940726268,101.995461990593,44,8.00320330075807,79.9967966992419,4168,3959.01859694051,4376.98140305949,2261,2091.01512669802,2430.98487330198,109,55.0048049511371,162.995195048863,93,50.0038261647944,135.996173835206,687,559.011389513807,814.988610486193,1464,1246.0193977657,1681.9806022343
"804810",7275,6827.03986329832,7722.96013670168,7084,6661.03763878391,7506.96236121609,5057,4755.02687213414,5358.97312786586,3512,3251.0232239305,3772.9767760695,5054,4671.03407956084,5436.96592043916,294,118.015660581484,469.984339418516,951,665.025448444911,1236.97455155509,7084,6661.03763878391,7506.96236121609,3253,3022.0205545132,3483.9794454868,259,137.010855630347,380.989144369653,458,300.014058931105,615.985941068895,1264,1032.02064349377,1495.97935650623,1720,1469.02233412473,1970.97766587527
