BLOCK,TRACT,CCA,TR_POP_RAT,TR_HH_RAT,TR_HU_RAT
170314302005005,17031430200,South Shore,0.01965812,0.017023134,0.01556568
170314302005014,17031430200,South Shore,0.032905983,0.026625928,0.040622627
170314302005000,17031430200,South Shore,0.028418803,0.037538193,0.036446469
170314302005010,17031430200,South Shore,0.031623932,0.058053252,0.05808656
170314302004007,17031430200,South Shore,0.012606838,0.008293322,0.007972665
170314302002002,17031430200,South Shore,0.011965812,0.007856831,0.007972665
170314302002001,17031430200,South Shore,0.011111111,0.008293322,0.007213364
170314302004002,17031430200,South Shore,0.035683761,0.033609777,0.033788914
170314302001004,17031430200,South Shore,0.012179487,0.008293322,0.007213364
170314302005007,17031430200,South Shore,0.005769231,0.004801397,0.004176158
170314302005001,17031430200,South Shore,0.039316239,0.038411174,0.033409263
170314302002003,17031430200,South Shore,0.016880342,0.017023134,0.014806378
170314302002004,17031430200,South Shore,0,0,0
170314302003001,17031430200,South Shore,0.024145299,0.025316456,0.023917995
170314302005009,17031430200,South Shore,0.02542735,0.022261021,0.019741838
170314302001001,17031430200,South Shore,0.009401709,0.007856831,0.007593014
170314303002005,17031430300,South Shore,0.037243151,0.029605263,0.023125997
170314303003003,17031430300,South Shore,0.065068493,0.050438596,0.061403509
170314303001007,17031430300,South Shore,0.04494863,0.046052632,0.042264753
170314303001016,17031430300,South Shore,0.015839041,0.01754386,0.016746411
170314303001000,17031430300,South Shore,0,0,0
170314303002000,17031430300,South Shore,0.023116438,0.027412281,0.027910686
170314303002008,17031430300,South Shore,0.007705479,0.007675439,0.015151515
170314303003001,17031430300,South Shore,0.019691781,0.01754386,0.012759171
170314303002013,17031430300,South Shore,0.029537671,0.024122807,0.023923445
170314303003004,17031430300,South Shore,0.015410959,0.015350877,0.01754386
170314303002006,17031430300,South Shore,0.025256849,0.026315789,0.028708134
170314303002004,17031430300,South Shore,0.014126712,0.013157895,0.013556619
170314303001008,17031430300,South Shore,0.017979452,0.020833333,0.0215311
170314303002011,17031430300,South Shore,0.046232877,0.051535088,0.053429027
170314303003013,17031430300,South Shore,0,0,0
170314303001017,17031430300,South Shore,0.030393836,0.036184211,0.028708134
170314303003005,17031430300,South Shore,0.013270548,0.010964912,0.011961722
170314303003009,17031430300,South Shore,0.008989726,0.013157895,0.010366826
170314303001014,17031430300,South Shore,0.024400685,0.031798246,0.027113238
170314303003007,17031430300,South Shore,0.017123288,0.016447368,0.014354067
170314303003010,17031430300,South Shore,0.006421233,0.005482456,0.005582137
170314303001011,17031430300,South Shore,0.04494863,0.050438596,0.045454545
170314303001003,17031430300,South Shore,0.044520548,0.043859649,0.053429027
170314303002003,17031430300,South Shore,0.019263699,0.023026316,0.019138756
170314303001012,17031430300,South Shore,0.026969178,0.027412281,0.025518341
170314303001018,17031430300,South Shore,0.016695205,0.020833333,0.018341308
170314303002002,17031430300,South Shore,0.024400685,0.033991228,0.024720893
170314303001002,17031430300,South Shore,0.000856164,0.002192982,0.002392344
170314303001005,17031430300,South Shore,0.032534247,0.028508772,0.03030303
170314303001015,17031430300,South Shore,0.028253425,0.027412281,0.027113238
170314303001001,17031430300,South Shore,0,0,0
170314303003000,17031430300,South Shore,0.014126712,0.009868421,0.007974482
170314303002010,17031430300,South Shore,0.001284247,0.003289474,0.004784689
170314303002009,17031430300,South Shore,0.001712329,0.001096491,0.002392344
170314303003002,17031430300,South Shore,0.057791096,0.049342105,0.046251994
170314303001006,17031430300,South Shore,0.05265411,0.051535088,0.04784689
170314303003008,17031430300,South Shore,0.019263699,0.021929825,0.019936204
170314303003011,17031430300,South Shore,0,0,0
170314303003012,17031430300,South Shore,0.030821918,0.026315789,0.03030303
170314303001009,17031430300,South Shore,0,0,0
170314303001004,17031430300,South Shore,0.058219178,0.051535088,0.051834131
170314303001013,17031430300,South Shore,0.016695205,0.018640351,0.018341308
170314303002012,17031430300,South Shore,0.02140411,0.01754386,0.023923445
170314303002001,17031430300,South Shore,0.005565068,0.007675439,0.007974482
170314303001010,17031430300,South Shore,0.017123288,0.019736842,0.014354067
170314303002007,17031430300,South Shore,0,0,0.019936204
170314303003006,17031430300,South Shore,0.002140411,0.002192982,0.001594896
170314304004002,17031430400,South Shore,0.015560166,0.016949153,0.013764625
170314304001002,17031430400,South Shore,0.003803596,0.003766478,0.006194081
170314304002003,17031430400,South Shore,0.006569848,0.007532957,0.006882312
170314304001012,17031430400,South Shore,0.011410788,0.016949153,0.013764625
170314304003006,17031430400,South Shore,0.041147994,0.035781544,0.031658637
170314304004000,17031430400,South Shore,0,0,0
170314304004011,17031430400,South Shore,0.005878285,0.007532957,0.00550585
170314304003003,17031430400,South Shore,0.022475795,0.028248588,0.025464556
170314304004005,17031430400,South Shore,0,0,0
170314304002005,17031430400,South Shore,0.014522822,0.017890772,0.015141087
170314304003015,17031430400,South Shore,0.021784232,0.02165725,0.021335169
170314304001009,17031430400,South Shore,0.02593361,0.024482109,0.024088094
170314304004008,17031430400,South Shore,0.021784232,0.015065913,0.024776325
170314304004020,17031430400,South Shore,0,0,0
170314304003000,17031430400,South Shore,0,0,0
170314304003014,17031430400,South Shore,0.017634855,0.016007533,0.019958706
170314304001008,17031430400,South Shore,0.020746888,0.017890772,0.024088094
170314304002010,17031430400,South Shore,0.015214385,0.013182674,0.012388162
170314304002011,17031430400,South Shore,0.041147994,0.036723164,0.039229181
170314304002002,17031430400,South Shore,0.034232365,0.036723164,0.030282175
170314304002009,17031430400,South Shore,0.043568465,0.037664783,0.033723331
170314304002001,17031430400,South Shore,0.010719225,0.012241055,0.010323469
170314304004004,17031430400,South Shore,0.023167358,0.019774011,0.019270475
170314304003005,17031430400,South Shore,0.033540802,0.028248588,0.031658637
170314304001004,17031430400,Greater Grand Crossing,0,0,0
170314304001003,17031430400,South Shore,0,0,0
170314304003009,17031430400,South Shore,0,0,0.000688231
170314304003013,17031430400,South Shore,0.006915629,0.008474576,0.006882312
170314304001013,17031430400,South Shore,0,0,0
170314304002004,17031430400,South Shore,0.042185339,0.043314501,0.033723331
170314304001006,17031430400,South Shore,0.028008299,0.026365348,0.023399862
170314304004003,17031430400,South Shore,0.014868603,0.011299435,0.012388162
170314304003012,17031430400,South Shore,0,0,0
170314304003011,17031430400,South Shore,0.015214385,0.014124294,0.012388162
170314304004015,17031430400,South Shore,0,0,0.002064694
170314304004006,17031430400,South Shore,0.01417704,0.010357815,0.012388162
170314304003002,17031430400,South Shore,0.042876902,0.039548023,0.036476256
170314304001001,17031430400,South Shore,0,0,0
170314304003010,17031430400,South Shore,0.006915629,0.009416196,0.013764625
170314304004009,17031430400,South Shore,0.012448133,0.015065913,0.033723331
170314304004013,17031430400,South Shore,0.006569848,0.005649718,0.006194081
170314304004012,17031430400,South Shore,0.001383126,0.00094162,0.000688231
170314304003016,17031430400,South Shore,0.010373444,0.008474576,0.007570544
170314304001011,17031430400,South Shore,0.023858921,0.031073446,0.026841019
170314304002006,17031430400,South Shore,0.012102351,0.013182674,0.015829319
170314304004018,17031430400,South Shore,0.015560166,0.016007533,0.017205781
170314304002008,17031430400,South Shore,0.025242047,0.018832392,0.017205781
170314304004016,17031430400,South Shore,0.055325035,0.085687382,0.090158293
170314304004010,17031430400,South Shore,0.011065007,0.012241055,0.009635237
170314304004001,17031430400,South Shore,0.002766252,0.003766478,0.003441156
170314304003008,17031430400,South Shore,0.012102351,0.012241055,0.013764625
170314304002012,17031430400,South Shore,0.023858921,0.028248588,0.024776325
170314304003001,17031430400,South Shore,0.01175657,0.013182674,0.013764625
170314304001010,17031430400,South Shore,0.016943292,0.016949153,0.015829319
170314304001005,17031430400,South Shore,0.002074689,0.00094162,0.000688231
170314304001007,17031430400,South Shore,0.02593361,0.02165725,0.017894012
170314304001014,17031430400,South Shore,0.031811895,0.02354049,0.017894012
170314304002007,17031430400,South Shore,0.005532503,0.004708098,0.003441156
170314304002000,17031430400,South Shore,0.004149378,0.004708098,0.01651755
170314304004014,17031430400,South Shore,0,0,0.001376462
170314304003004,17031430400,South Shore,0.031466113,0.032956685,0.028217481
170314304004019,17031430400,South Shore,0.006224066,0.010357815,0.010323469
170314304004017,17031430400,South Shore,0.002074689,0.003766478,0.006194081
170314304004007,17031430400,South Shore,0.02351314,0.016007533,0.015141087
170314304003007,17031430400,South Shore,0.023858921,0.02259887,0.0220234
170314304001000,17031430400,South Shore,0,0,0
170314305002003,17031430500,South Shore,0.035238624,0.031728045,0.026410027
170314305003003,17031430500,South Shore,0.025527192,0.031161473,0.032676813
170314305003002,17031430500,South Shore,0.024694784,0.020963173,0.017009848
170314305003008,17031430500,South Shore,0.002219756,0.001699717,0.005371531
170314305001000,17031430500,South Shore,0.049389567,0.054390935,0.045658013
170314305003004,17031430500,South Shore,0.001664817,0.001133144,0.000895255
170314305002008,17031430500,South Shore,0.009988901,0.0101983,0.0129812
170314305002000,17031430500,South Shore,0.052164262,0.050424929,0.053267681
170314305001001,17031430500,South Shore,0.06409545,0.11388102,0.091763653
170314305003007,17031430500,South Shore,0.000832408,0.000566572,0.000447628
170314305003014,17031430500,South Shore,0.030244173,0.024929178,0.025514772
170314305001005,17031430500,South Shore,0.0427303,0.05325779,0.048343778
170314305003013,17031430500,South Shore,0.017480577,0.007365439,0.007162041
170314305002007,17031430500,South Shore,0.01082131,0.008498584,0.006714414
170314305003009,17031430500,South Shore,0.019977802,0.021529745,0.020590868
170314305003000,17031430500,South Shore,0.031076582,0.030594901,0.04431513
170314305002002,17031430500,South Shore,0.019977802,0.017563739,0.020143241
170314305001007,17031430500,South Shore,0.033018868,0.02776204,0.030438675
170314305001003,17031430500,South Shore,0.056326304,0.054390935,0.051029543
170314305002010,17031430500,South Shore,0.078801332,0.07082153,0.064458371
170314305001004,17031430500,South Shore,0.048834628,0.049291785,0.043419875
170314305003010,17031430500,South Shore,0.029689234,0.024362606,0.021486124
170314305003017,17031430500,South Shore,0.001664817,0.001699717,0.002238138
170314305003015,17031430500,South Shore,0,0,0
170314305003005,17031430500,South Shore,0,0,0
170314305002004,17031430500,South Shore,0.000554939,0.000566572,0.000447628
170314305003006,17031430500,South Shore,0,0,0
170314305002001,17031430500,South Shore,0.039678135,0.045892351,0.038943599
170314305002005,17031430500,South Shore,0.045504994,0.038526912,0.033572068
170314305003016,17031430500,South Shore,0.001664817,0.001699717,0.00179051
170314305003012,17031430500,South Shore,0.017480577,0.013597734,0.014324082
170314305001002,17031430500,South Shore,0.059933407,0.054957507,0.080125336
170314305001006,17031430500,South Shore,0.022475028,0.02266289,0.023276634
170314305003001,17031430500,South Shore,0.019977802,0.016430595,0.047448523
170314305002006,17031430500,South Shore,0.038013319,0.036260623,0.03133393
170314305002009,17031430500,South Shore,0.040510544,0.034560907,0.031781558
170314305003011,17031430500,South Shore,0.027746948,0.026628895,0.024619517
170314306002001,17031430600,South Shore,0.018018018,0.021419009,0.020594966
170314306001005,17031430600,South Shore,0.025225225,0.022757697,0.022883295
170314306001001,17031430600,South Shore,0.03963964,0.036144578,0.053775744
170314306002007,17031430600,South Shore,0.027027027,0.016064257,0.013729977
170314306002010,17031430600,South Shore,0.115915916,0.121820616,0.122425629
170314306001006,17031430600,South Shore,0.016816817,0.014725569,0.012585812
170314306001004,17031430600,South Shore,0.043243243,0.057563588,0.050343249
170314306002000,17031430600,South Shore,0.084084084,0.077643909,0.107551487
170314306002004,17031430600,South Shore,0.018018018,0.012048193,0.010297483
170314306002008,17031430600,South Shore,0.026426426,0.018741633,0.017162471
170314306002016,17031430600,South Shore,0.029429429,0.02811245,0.026315789
170314306002015,17031430600,South Shore,0.040840841,0.045515395,0.042334096
170314306002012,17031430600,South Shore,0.032432432,0.02811245,0.029748284
170314306001000,17031430600,South Shore,0.007207207,0.008032129,0.011441648
170314306002003,17031430600,South Shore,0.02042042,0.017402945,0.016018307
170314306001010,17031430600,South Shore,0.03003003,0.046854083,0.043478261
170314306002011,17031430600,South Shore,0.047447447,0.048192771,0.051487414
170314306001008,17031430600,South Shore,0.025225225,0.018741633,0.020594966
170314306002014,17031430600,South Shore,0.037237237,0.030789826,0.028604119
170314306002005,17031430600,South Shore,0.025225225,0.017402945,0.014874142
170314306001009,17031430600,South Shore,0.031231231,0.060240964,0.058352403
170314306001002,17031430600,South Shore,0.002402402,0.001338688,0.001144165
170314306002002,17031430600,South Shore,0.025225225,0.021419009,0.019450801
170314306002013,17031430600,South Shore,0.044444444,0.064257028,0.059496568
170314306002009,17031430600,South Shore,0.08048048,0.082998661,0.07208238
170314306001003,17031430600,South Shore,0.03003003,0.026773762,0.02402746
170314306001011,17031430600,South Shore,0.016816817,0.012048193,0.010297483
170314306001007,17031430600,South Shore,0.017417417,0.013386881,0.012585812
170314306001012,17031430600,South Shore,0.016816817,0.012048193,0.011441648
170314306002006,17031430600,South Shore,0.025225225,0.017402945,0.014874142
170314307001002,17031430700,South Shore,0.013574661,0.013761468,0.012734082
170314307002007,17031430700,South Shore,0.05158371,0.049541284,0.071910112
170314307002002,17031430700,South Shore,0,0,0
170314307002006,17031430700,South Shore,0.126696833,0.126605505,0.119101124
170314307002003,17031430700,South Shore,0.05158371,0.037614679,0.035955056
170314307002005,17031430700,South Shore,0.007692308,0.011009174,0.011235955
170314307001004,17031430700,South Shore,0.177375566,0.188073394,0.206741573
170314307001005,17031430700,South Shore,0.000452489,0.000917431,0.000749064
170314307002004,17031430700,South Shore,0.090950226,0.113761468,0.111610487
170314307001006,17031430700,South Shore,0.029411765,0.023853211,0.025468165
170314307002001,17031430700,South Shore,0.034841629,0.031192661,0.029213483
170314307001003,17031430700,South Shore,0.085067873,0.126605505,0.125093633
170314307002000,17031430700,South Shore,0.112669683,0.003669725,0.004494382
170314307001001,17031430700,South Shore,0.218099548,0.273394495,0.245692884
170314307002008,17031430700,South Shore,0,0,0
170314308001015,17031430800,South Shore,0.022121384,0.029062087,0.038636364
170314308002013,17031430800,South Shore,0.064095292,0.058124174,0.055681818
170314308001008,17031430800,South Shore,0.018718094,0.015852048,0.013636364
170314308001007,17031430800,South Shore,0.019852524,0.017173052,0.017045455
170314308001003,17031430800,South Shore,0.025524674,0.023778071,0.028409091
170314308001012,17031430800,South Shore,0.022121384,0.018494055,0.017045455
170314308002002,17031430800,South Shore,0.015882019,0.017173052,0.014772727
170314308001006,17031430800,South Shore,0.014180374,0.023778071,0.025
170314308002009,17031430800,South Shore,0.013613159,0.015852048,0.015909091
170314308002016,17031430800,South Shore,0,0,0
170314308002017,17031430800,South Shore,0.00680658,0.010568032,0.009090909
170314308001005,17031430800,South Shore,0.052750993,0.048877147,0.051136364
170314308002001,17031430800,South Shore,0.017016449,0.014531044,0.014772727
170314308002003,17031430800,South Shore,0.031196824,0.019815059,0.019318182
170314308001004,17031430800,South Shore,0.047646058,0.052840159,0.056818182
170314308002018,17031430800,South Shore,0.00794101,0.00660502,0.006818182
170314308002020,17031430800,South Shore,0.020986954,0.025099075,0.021590909
170314308001014,17031430800,South Shore,0,0,0
170314308001010,17031430800,South Shore,0.019852524,0.014531044,0.013636364
170314308002015,17031430800,South Shore,0.044809983,0.05680317,0.054545455
170314308001002,17031430800,South Shore,0.044809983,0.038309115,0.0375
170314308002012,17031430800,South Shore,0.023255814,0.017173052,0.014772727
170314308002011,17031430800,South Shore,0.022688599,0.018494055,0.015909091
170314308002019,17031430800,South Shore,0.045377198,0.055482166,0.05
170314308001013,17031430800,South Shore,0.020419739,0.017173052,0.017045455
170314308001009,17031430800,South Shore,0.012478729,0.01321004,0.013636364
170314308002021,17031430800,South Shore,0.00226886,0.003963012,0.003409091
170314308001011,17031430800,South Shore,0.015314804,0.015852048,0.018181818
170314308002010,17031430800,South Shore,0.019285309,0.014531044,0.0125
170314308002014,17031430800,South Shore,0.052750993,0.060766182,0.073863636
170314308002005,17031430800,South Shore,0.016449234,0.021136063,0.019318182
170314308002006,17031430800,South Shore,0.017016449,0.019815059,0.018181818
170314308002004,17031430800,South Shore,0.030062394,0.027741083,0.026136364
170314308002000,17031430800,South Shore,0.036868973,0.030383091,0.034090909
170314308001000,17031430800,South Shore,0.071469087,0.066050198,0.064772727
170314308002008,17031430800,South Shore,0.024390244,0.023778071,0.020454545
170314308002022,17031430800,South Shore,0.007373795,0.00660502,0.005681818
170314308002023,17031430800,South Shore,0.009642655,0.010568032,0.009090909
170314308001001,17031430800,South Shore,0.037436188,0.040951123,0.039772727
170314308002007,17031430800,South Shore,0.025524674,0.029062087,0.031818182
170314309002004,17031430900,South Shore,0.007166483,0.009358289,0.008383234
170314309002009,17031430900,South Shore,0.020948181,0.020053476,0.019161677
170314309002015,17031430900,South Shore,0.050716648,0.049465241,0.045508982
170314309001001,17031430900,South Shore,0.02370452,0.017379679,0.016766467
170314309001006,17031430900,South Shore,0.149393605,0.163101604,0.168862275
170314309001003,17031430900,South Shore,0.039140022,0.042780749,0.043113772
170314309001009,17031430900,South Shore,0,0,0
170314309002017,17031430900,South Shore,0.019294377,0.020053476,0.023952096
170314309001011,17031430900,South Shore,0.042998897,0.050802139,0.051497006
170314309002018,17031430900,South Shore,0,0,0
170314309002014,17031430900,South Shore,0,0,0
170314309002002,17031430900,South Shore,0.030319735,0.028074866,0.025149701
170314309002011,17031430900,South Shore,0.008820287,0.012032086,0.010778443
170314309001008,17031430900,South Shore,0.000551268,0.001336898,0.001197605
170314309002010,17031430900,South Shore,0,0,0
170314309002016,17031430900,South Shore,0.007717751,0.006684492,0.005988024
170314309002019,17031430900,South Shore,0.002205072,0.001336898,0.00239521
170314309002000,17031430900,South Shore,0.033627343,0.030748663,0.02994012
170314309001002,17031430900,South Shore,0.015435502,0.017379679,0.017964072
170314309001013,17031430900,South Shore,0.077177508,0.057486631,0.056287425
170314309002020,17031430900,South Shore,0,0,0
170314309001004,17031430900,South Shore,0.017089305,0.020053476,0.017964072
170314309002012,17031430900,South Shore,0,0,0
170314309002008,17031430900,South Shore,0.035281147,0.03342246,0.031137725
170314309001010,17031430900,South Shore,0,0,0
170314309002003,17031430900,South Shore,0.013781698,0.013368984,0.017964072
170314309002005,17031430900,South Shore,0.047960309,0.048128342,0.053892216
170314309001005,17031430900,South Shore,0.02646086,0.029411765,0.026347305
170314309002013,17031430900,South Shore,0,0,0
170314309002021,17031430900,South Shore,0.022601985,0.022727273,0.025149701
170314309002001,17031430900,South Shore,0.0292172,0.026737968,0.02754491
170314309001000,17031430900,South Shore,0.023153252,0.028074866,0.02754491
170314309001012,17031430900,South Shore,0.058434399,0.072192513,0.069461078
170314309002022,17031430900,South Shore,0,0,0
170314309002007,17031430900,South Shore,0.013781698,0.012032086,0.010778443
170314309001007,17031430900,South Shore,0.138368247,0.129679144,0.125748503
170314309002006,17031430900,South Shore,0.044652701,0.036096257,0.039520958
170314312002013,17031431200,South Shore,0.017868746,0.019163763,0.017200938
170314312002017,17031431200,South Shore,0.009096816,0.009581882,0.010164191
170314312001020,17031431200,South Shore,0.016244314,0.011324042,0.010946052
170314312001011,17031431200,South Shore,0.017218973,0.018292683,0.017200938
170314312001008,17031431200,South Shore,0.010071475,0.010452962,0.00938233
170314312001021,17031431200,South Shore,0.016244314,0.011324042,0.010164191
170314312001029,17031431200,South Shore,0.016244314,0.016550523,0.015637217
170314312001031,17031431200,South Shore,0.010721248,0.010452962,0.011727912
170314312002036,17031431200,South Shore,0.002274204,0.004355401,0.004691165
170314312002006,17031431200,South Shore,0.014294997,0.012195122,0.013291634
170314312002014,17031431200,South Shore,0.017218973,0.013066202,0.011727912
170314312001028,17031431200,South Shore,0,0,0
170314312001033,17031431200,South Shore,0,0,0
170314312001001,17031431200,South Shore,0.012020793,0.010452962,0.012509773
170314312002025,17031431200,South Shore,0.015594542,0.013066202,0.012509773
170314312001027,17031431200,South Shore,0.00877193,0.010452962,0.010946052
170314312001024,17031431200,South Shore,0.012020793,0.014808362,0.014073495
170314312001023,17031431200,South Shore,0,0,0
170314312001005,17031431200,South Shore,0.012020793,0.013066202,0.012509773
170314312002016,17031431200,South Shore,0.012670565,0.010452962,0.00938233
170314312001018,17031431200,South Shore,0.014619883,0.013937282,0.013291634
170314312002037,17031431200,South Shore,0.023066927,0.021777003,0.019546521
170314312001006,17031431200,South Shore,0.028589994,0.038327526,0.036747459
170314312001004,17031431200,South Shore,0.015919428,0.013066202,0.012509773
170314312002004,17031431200,South Shore,0,0,0
170314312002003,17031431200,South Shore,0.016894087,0.017421603,0.01876466
170314312001034,17031431200,South Shore,0.001949318,0.003484321,0.004691165
170314312001015,17031431200,South Shore,0.01754386,0.013937282,0.013291634
170314312002029,17031431200,South Shore,0.012345679,0.013937282,0.016419077
170314312001010,17031431200,South Shore,0.035737492,0.039198606,0.03752932
170314312002027,17031431200,South Shore,0.014619883,0.016550523,0.017200938
170314312002035,17031431200,South Shore,0.009421702,0.009581882,0.010164191
170314312002022,17031431200,South Shore,0.015269656,0.015679443,0.016419077
170314312002026,17031431200,South Shore,0.012020793,0.011324042,0.010946052
170314312002015,17031431200,South Shore,0.010071475,0.009581882,0.010164191
170314312002002,17031431200,South Shore,0.004548408,0.006097561,0.007818608
170314312002034,17031431200,South Shore,0.012995452,0.010452962,0.010164191
170314312001019,17031431200,South Shore,0.015594542,0.011324042,0.011727912
170314312002008,17031431200,South Shore,0.007797271,0.013066202,0.012509773
170314312001022,17031431200,South Shore,0.011046134,0.012195122,0.010946052
170314312001013,17031431200,South Shore,0.025341131,0.027874564,0.027365129
170314312001032,17031431200,South Shore,0.023066927,0.020905923,0.023455825
170314312001014,17031431200,South Shore,0.013645224,0.016550523,0.017200938
170314312002033,17031431200,South Shore,0.012995452,0.008710801,0.008600469
170314312002009,17031431200,South Shore,0.014619883,0.014808362,0.014073495
170314312002011,17031431200,South Shore,0.00877193,0.014808362,0.014855356
170314312001007,17031431200,South Shore,0.037361923,0.040069686,0.042220485
170314312001030,17031431200,South Shore,0.026315789,0.026132404,0.031274433
170314312002021,17031431200,South Shore,0.023066927,0.022648084,0.021110242
170314312002019,17031431200,South Shore,0.015919428,0.010452962,0.00938233
170314312002005,17031431200,South Shore,0.013645224,0.012195122,0.012509773
170314312002030,17031431200,South Shore,0.015594542,0.013937282,0.013291634
170314312002031,17031431200,South Shore,0.012020793,0.011324042,0.012509773
170314312002010,17031431200,South Shore,0.018193632,0.014808362,0.013291634
170314312002007,17031431200,South Shore,0.016244314,0.027003484,0.026583268
170314312002020,17031431200,South Shore,0.007797271,0.010452962,0.010164191
170314312002000,17031431200,South Shore,0.000324886,0.00087108,0.000781861
170314312002038,17031431200,South Shore,0.012995452,0.010452962,0.010164191
170314312001016,17031431200,South Shore,0.006822612,0.006097561,0.005473026
170314312001017,17031431200,South Shore,0.018518519,0.020034843,0.024237686
170314312001025,17031431200,South Shore,0.00617284,0.007839721,0.007818608
170314312001012,17031431200,South Shore,0.017868746,0.018292683,0.016419077
170314312002012,17031431200,South Shore,0.010396361,0.010452962,0.010164191
170314312001003,17031431200,South Shore,0.01137102,0.013937282,0.014855356
170314312002023,17031431200,South Shore,0.012020793,0.013937282,0.012509773
170314312001026,17031431200,South Shore,0.000649773,0,0
170314312002032,17031431200,South Shore,0.014294997,0.011324042,0.011727912
170314312001009,17031431200,South Shore,0.014294997,0.015679443,0.014855356
170314312002024,17031431200,South Shore,0.020467836,0.014808362,0.014073495
170314312001002,17031431200,South Shore,0.015269656,0.013066202,0.014073495
170314312001000,17031431200,South Shore,0.025341131,0.020905923,0.022673964
170314312002018,17031431200,South Shore,0.008122157,0.011324042,0.010946052
170314312002001,17031431200,South Shore,0,0,0
170314312002028,17031431200,South Shore,0.019818064,0.018292683,0.016419077
170314313013007,17031431301,South Shore,0.032440056,0.030350195,0.036344201
170314313013003,17031431301,South Shore,0.035825106,0.040466926,0.033671833
170314313011000,17031431301,South Shore,0,0,0
170314313011003,17031431301,South Shore,0.010719323,0.009338521,0.010689471
170314313013015,17031431301,South Shore,0,0,0
170314313013000,17031431301,South Shore,0.017207334,0.014785992,0.017103153
170314313013014,17031431301,South Shore,0.001974612,0.004669261,0.011758418
170314313011011,17031431301,South Shore,0.023977433,0.022568093,0.015499733
170314313011008,17031431301,South Shore,0.002820874,0.00311284,0.003206841
170314313012007,17031431301,South Shore,0.030747532,0.032684825,0.047568145
170314313011009,17031431301,South Shore,0.003102962,0.00233463,0.003206841
170314313011007,17031431301,South Shore,0.019746121,0.014785992,0.012292892
170314313011013,17031431301,South Shore,0.00112835,0.00311284,0.002137894
170314313011012,17031431301,South Shore,0,0,0.001068947
170314313011006,17031431301,South Shore,0.007334274,0.003891051,0.002672368
170314313012005,17031431301,South Shore,0.05190409,0.048249027,0.040085516
170314313013010,17031431301,South Shore,0.02651622,0.030350195,0.027792624
170314313013009,17031431301,South Shore,0.012411848,0.014785992,0.032068413
170314313011014,17031431301,South Shore,0.011283498,0.010116732,0.013896312
170314313012008,17031431301,South Shore,0.054442877,0.049805447,0.04222341
170314313011001,17031431301,South Shore,0,0,0
170314313012009,17031431301,South Shore,0.052750353,0.056809339,0.052378407
170314313012003,17031431301,South Shore,0.044569817,0.049027237,0.040619989
170314313013002,17031431301,South Shore,0.056699577,0.061478599,0.052912881
170314313012001,17031431301,South Shore,0.059238364,0.058365759,0.046499198
170314313013001,17031431301,South Shore,0.032440056,0.030350195,0.024585783
170314313013008,17031431301,South Shore,0.02764457,0.031906615,0.029396045
170314313012006,17031431301,South Shore,0.029901269,0.028793774,0.030999466
170314313012004,17031431301,South Shore,0.0674189,0.06459144,0.054516301
170314313013005,17031431301,South Shore,0.013822285,0.018677043,0.032068413
170314313011015,17031431301,South Shore,0.025105783,0.025680934,0.021378942
170314313011005,17031431301,South Shore,0.018053597,0.013229572,0.013896312
170314313013012,17031431301,South Shore,0.014950635,0.003891051,0.002672368
170314313013013,17031431301,South Shore,0.01325811,0.007782101,0.0181721
170314313011002,17031431301,South Shore,0.030747532,0.047470817,0.043826831
170314313011010,17031431301,South Shore,0.001692525,0.00155642,0.001068947
170314313012000,17031431301,South Shore,0.048801128,0.052140078,0.047568145
170314313013011,17031431301,South Shore,0.002538787,0.00311284,0.003741315
170314313011004,17031431301,South Shore,0.034132581,0.031128405,0.031533939
170314313013006,17031431301,South Shore,0.029055007,0.023346304,0.039551042
170314313013004,17031431301,South Shore,0.021720733,0.021011673,0.03313736
170314313012002,17031431301,South Shore,0.031875882,0.034241245,0.026189204
170314313022000,17031431302,South Shore,0,0,0
170314313023001,17031431302,South Shore,0,0,0
170314313023007,17031431302,South Shore,0.038646183,0.033390904,0.033072237
170314313022006,17031431302,South Shore,0.024003841,0.018998273,0.016536118
170314313023005,17031431302,South Shore,0.037926068,0.042602188,0.037859008
170314313022012,17031431302,South Shore,0.022803649,0.025331031,0.020887728
170314313021010,17031431302,South Shore,0.021363418,0.020725389,0.026979983
170314313022002,17031431302,South Shore,0.015362458,0.020725389,0.026109661
170314313022005,17031431302,South Shore,0.010081613,0.01208981,0.011749347
170314313022008,17031431302,South Shore,0.021603457,0.020725389,0.018711923
170314313021007,17031431302,South Shore,0.005040807,0.006908463,0.005221932
170314313023010,17031431302,South Shore,0.04512722,0.040299367,0.041775457
170314313023008,17031431302,South Shore,0.030484878,0.024755325,0.030461271
170314313021011,17031431302,South Shore,0,0,0
170314313021002,17031431302,South Shore,0.042006721,0.038572251,0.030461271
170314313022011,17031431302,South Shore,0.039366299,0.033390904,0.030896432
170314313022003,17031431302,South Shore,0.006481037,0.009786989,0.010008703
170314313022004,17031431302,South Shore,0.004320691,0.005181347,0.003916449
170314313023011,17031431302,South Shore,0.052568411,0.047783535,0.037859008
170314313023003,17031431302,South Shore,0.042006721,0.043177893,0.045256745
170314313022010,17031431302,South Shore,0.025924148,0.028785262,0.03002611
170314313023014,17031431302,South Shore,0.002880461,0.003454231,0.004786771
170314313021008,17031431302,South Shore,0.018722996,0.012665515,0.011749347
